date_start,date_end,n_days,n_names_avg,n_names_min,n_names_max,rank_ic,rank_ic_std,rank_ic_tstat,icir,effective_direction,effective_ic_positive_day_share,effective_hl_mean_positive,hl_annu_ret,hl_sharpe,hl_mdd,hl_turnover,g10_exact_ew_excess_annu_ret,g10_exact_ew_excess_sharpe,g10_exact_ew_excess_mdd,g10_count_avg,factor_id,factor_role,factor_label,universe,rank_ic_direction,effective_rank_ic,effective_icir,fee_bps_one_way,implied_annu_fee_7p5bps,hl_net_annu_ret_after_implied_fee,cost_treatment,raw_ic_negative_day_share,effective_ic_positive_day_share_recomputed,segment,status,requested_start,requested_end,actual_start,actual_end,parameters_refrozen,direction_refrozen
2023-01-04,2024-06-28,358,990.1843575418994,857,999,-0.04801260372990662,0.1198624183339956,-7.579031918028353,-6.333477427367184,-1,0.6787709497206704,True,0.41123457164869526,2.7421975321643415,-0.09677385493226591,1.6884131473887498,0.08322420475471445,1.40594406157036,-0.038410120417328594,99.4608938547486,mid_trade_amount_share_abs_4w20w,A0,"A0 fixed RMB (40k, 200k]",CSI1000,raw,0.04801260372990662,6.333477427367184,7.5,0.31657746513539053,0.09465710651330472,display-only; gross group returns are not fee-deducted,0.6787709497206704,0.6787709497206704,IS,ok,2023-01-04,2024-06-28,2023-01-04,2024-06-28,False,False
2023-07-03,2024-06-28,241,990.0663900414938,857,999,-0.053907856010834476,0.11949661532664906,-7.003336219401631,-7.13290532558785,-1,0.7136929460580913,True,0.4845382147210188,3.46106518438982,-0.09677385493226591,1.6563144526113442,0.10604529189427385,1.9410727917517268,-0.038410120417328664,99.44813278008299,mid_trade_amount_share_abs_4w20w,A0,"A0 fixed RMB (40k, 200k]",CSI1000,raw,0.053907856010834476,7.13290532558785,7.5,0.31055895986462706,0.17397925485639176,display-only; gross group returns are not fee-deducted,0.7136929460580913,0.7136929460580913,validation,ok,2023-07-03,2024-06-28,2023-07-03,2024-06-28,False,False
2024-07-01,2026-07-31,507,982.9625246548324,439,997,-0.03844864083684649,0.15255628924587855,-5.674856124434754,-3.984931679422127,-1,0.6232741617357002,True,0.22483948849497157,0.8476893270831073,-0.301195421140969,1.5922985182750105,0.05025637105389217,0.45882738659508954,-0.1402627228100126,98.74358974358974,mid_trade_amount_share_abs_4w20w,A0,"A0 fixed RMB (40k, 200k]",CSI1000,raw,0.03844864083684649,3.984931679422127,7.5,0.29855597217656443,-0.07371648368159286,display-only; gross group returns are not fee-deducted,0.6232741617357002,0.6232741617357002,OOS,ok,2024-07-01,2026-07-31,2024-07-01,2026-07-31,False,False
2023-01-04,2024-06-28,358,988.5642458100559,854,999,0.020764836530579058,0.145979243809558,2.691404165373659,2.2490929862386047,-1,0.44692737430167595,False,-0.06108762544081214,-0.33252223821883764,-0.22311618092562993,1.1871998260994028,-0.15032785989466382,-1.1413271585559632,-0.23048290485434886,99.33240223463687,mid_trade_amount_share_adv20,A1,A1 ADV20-normalized (frozen),CSI1000,raw,-0.020764836530579058,-2.2490929862386047,7.5,0.22259996739363805,-0.2836875928344502,display-only; gross group returns are not fee-deducted,0.44692737430167595,0.44692737430167595,IS,ok,2023-01-04,2024-06-28,2023-01-04,2024-06-28,False,False
2023-07-03,2024-06-28,241,988.4149377593361,854,998,0.020526053750277107,0.1502798500335646,2.1203777098057754,2.1596069337113195,-1,0.45643153526970953,False,-0.08832725639848907,-0.5121837225809779,-0.17489903405323237,1.1953615035905165,-0.184564305383494,-1.5035413180932384,-0.18909110918021843,99.32780082987551,mid_trade_amount_share_adv20,A1,A1 ADV20-normalized (frozen),CSI1000,raw,-0.020526053750277107,-2.1596069337113195,7.5,0.22413028192322187,-0.31245753832171097,display-only; gross group returns are not fee-deducted,0.45643153526970953,0.45643153526970953,validation,ok,2023-07-03,2024-06-28,2023-07-03,2024-06-28,False,False
2024-07-01,2026-07-31,507,960.7061143984221,436,997,0.03147417780106775,0.21995614594536486,3.221975785067669,2.2624984836115116,-1,0.4457593688362919,False,-0.2046567200286348,-0.7063795291048846,-0.44277388849188615,1.1125881483475992,-0.19454555506615723,-1.0264220211362114,-0.3835344245767711,96.5266272189349,mid_trade_amount_share_adv20,A1,A1 ADV20-normalized (frozen),CSI1000,raw,-0.03147417780106775,-2.2624984836115116,7.5,0.20861027781517485,-0.41326699784380966,display-only; gross group returns are not fee-deducted,0.4457593688362919,0.4457593688362919,OOS,ok,2024-07-01,2026-07-31,2024-07-01,2026-07-31,False,False
2023-01-04,2024-06-28,358,988.5642458100559,854,999,-0.01274873581562972,0.1580655424293066,-1.5260593668256561,-1.2752634712649316,-1,0.5502793296089385,True,0.02538727902153114,0.14859451453669495,-0.16484943168758745,1.0432781019867756,-0.06798670505904383,-0.7987726622916048,-0.13970861146067354,99.33240223463687,mid_trade_amount_share_ats20,A2,"A2 ATS20-normalized (0.5x, 2.0x]",CSI1000,raw,0.01274873581562972,1.2752634712649316,7.5,0.19561464412252041,-0.17022736510098926,display-only; gross group returns are not fee-deducted,0.5502793296089385,0.5502793296089385,IS,ok,2023-01-04,2024-06-28,2023-01-04,2024-06-28,False,False
2023-07-03,2024-06-28,241,988.4149377593361,854,998,-0.009620450107200957,0.16347797265080333,-0.9135759741764037,-0.9304780932092316,-1,0.5435684647302904,False,-0.005322770363991339,-0.029803779470991228,-0.1648494316875875,1.0470272049311409,-0.07235293555794252,-0.7954251278855874,-0.13970861146067282,99.32780082987551,mid_trade_amount_share_ats20,A2,"A2 ATS20-normalized (0.5x, 2.0x]",CSI1000,raw,0.009620450107200957,0.9304780932092316,7.5,0.19631760092458891,-0.20164037128858026,display-only; gross group returns are not fee-deducted,0.5435684647302904,0.5435684647302904,validation,ok,2023-07-03,2024-06-28,2023-07-03,2024-06-28,False,False
2024-07-01,2026-07-31,507,960.7061143984221,436,997,-0.0009462999346784225,0.1766719233151724,-0.1206049832875619,-0.08468983319760413,-1,0.5108481262327417,False,-0.22351381642582377,-0.8662460816861203,-0.6282334141420571,1.1478850328589074,-0.12167790013479597,-1.0447207110300711,-0.34165931302556946,96.5266272189349,mid_trade_amount_share_ats20,A2,"A2 ATS20-normalized (0.5x, 2.0x]",CSI1000,raw,0.0009462999346784225,0.08468983319760413,7.5,0.2152284436610451,-0.4387422600868689,display-only; gross group returns are not fee-deducted,0.5108481262327417,0.5108481262327417,OOS,ok,2024-07-01,2026-07-31,2024-07-01,2026-07-31,False,False
2023-01-04,2024-06-28,358,990.1843575418994,857,999,-0.04255790707314041,0.16277831779466725,-4.9468098768223925,-4.133840447063605,-1,0.6201117318435754,True,0.29058526010587726,1.6356770398493812,-0.12089415725687289,1.1209844523681944,0.1325567493586209,1.5702173302547793,-0.05855386631745252,99.4608938547486,mid_trade_amount_share_rollq,A3,A3 daily Q20-Q80 (P1),CSI1000,raw,0.04255790707314041,4.133840447063605,7.5,0.21018458481903646,0.0804006752868408,display-only; gross group returns are not fee-deducted,0.6201117318435754,0.6201117318435754,IS,ok,2023-01-04,2024-06-28,2023-01-04,2024-06-28,False,False
