TradeDate,1,2,3,4,5,6,7,8,9,10,H-L
2023-01-04,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.9999999999999998,0.9999999999999998,1.9999999999999998
2023-01-05,0.3434343434343433,0.9494949494949494,1.2448979591836733,1.2929292929292928,1.3131313131313131,1.3061224489795917,1.4343434343434343,1.4489795918367345,1.2525252525252526,0.6464646464646463,0.9898989898989896
2023-01-06,0.36363636363636365,1.0505050505050506,1.4693877551020407,1.373737373737374,1.5555555555555554,1.5353535353535355,1.3737373737373737,1.292929292929293,1.3131313131313131,0.6262626262626263,0.98989898989899
2023-01-09,0.4848484848484849,1.0101010101010102,1.1717171717171717,1.494949494949495,1.4343434343434343,1.5151515151515154,1.4949494949494948,1.4545454545454546,1.2727272727272727,0.5858585858585859,1.0707070707070707
2023-01-10,0.4242424242424243,1.01010101010101,1.1515151515151514,1.3131313131313131,1.5151515151515151,1.5353535353535355,1.4141414141414141,1.3535353535353534,1.0303030303030303,0.48484848484848475,0.9090909090909091
2023-01-11,0.46464646464646464,1.0303030303030303,1.3673469387755102,1.2929292929292928,1.3737373737373737,1.5510204081632653,1.4747474747474747,1.387755102040816,1.2323232323232323,0.6262626262626261,1.0909090909090908
2023-01-12,0.38383838383838387,0.9292929292929294,1.2929292929292928,1.2323232323232323,1.393939393939394,1.5757575757575757,1.5151515151515154,1.3737373737373737,1.0909090909090908,0.5252525252525253,0.9090909090909092
2023-01-13,0.4040404040404041,1.1313131313131315,1.3535353535353538,1.3535353535353534,1.3535353535353538,1.393939393939394,1.5555555555555556,1.3333333333333335,1.0909090909090908,0.6060606060606061,1.0101010101010102
2023-01-16,0.4848484848484849,1.0,1.3131313131313134,1.4489795918367347,1.4141414141414141,1.510204081632653,1.4693877551020407,1.2525252525252526,1.2857142857142856,0.7070707070707072,1.191919191919192
2023-01-17,0.5050505050505051,1.1919191919191918,1.3535353535353536,1.414141414141414,1.474747474747475,1.5353535353535355,1.5353535353535355,1.474747474747475,1.2323232323232323,0.686868686868687,1.191919191919192
2023-01-18,0.44444444444444453,1.1515151515151518,1.3939393939393943,1.4545454545454546,1.5151515151515151,1.595959595959596,1.5555555555555558,1.3535353535353536,1.272727272727273,0.7272727272727273,1.1717171717171717
2023-01-19,0.42000000000000004,1.0505050505050506,1.4343434343434343,1.494949494949495,1.4343434343434345,1.4747474747474745,1.2525252525252526,1.3333333333333335,1.171717171717172,0.7676767676767678,1.1876767676767679
2023-01-20,0.44000000000000006,1.1717171717171717,1.393939393939394,1.3737373737373737,1.5353535353535355,1.5555555555555558,1.494949494949495,1.5151515151515151,1.2727272727272727,0.6262626262626263,1.0662626262626262
2023-01-30,0.4000000000000001,1.2121212121212122,1.4141414141414144,1.474747474747475,1.4141414141414144,1.5555555555555554,1.3131313131313131,1.2525252525252526,1.1919191919191916,0.5858585858585859,0.985858585858586
2023-01-31,0.42000000000000004,1.0707070707070705,1.393939393939394,1.5757575757575757,1.5151515151515151,1.4343434343434343,1.5151515151515151,1.2525252525252526,1.0707070707070705,0.6262626262626263,1.0462626262626262
2023-02-01,0.3232323232323233,1.0303030303030303,1.2244897959183674,1.4343434343434345,1.3877551020408163,1.4949494949494948,1.4343434343434343,1.3737373737373737,1.387755102040816,0.6060606060606062,0.9292929292929295
2023-02-02,0.3232323232323233,0.9696969696969698,1.2244897959183674,1.474747474747475,1.3333333333333333,1.4343434343434343,1.4545454545454546,1.5151515151515151,1.1515151515151516,0.5858585858585859,0.9090909090909092
2023-02-03,0.36000000000000004,1.0303030303030305,1.2525252525252524,1.3131313131313131,1.5757575757575757,1.474747474747475,1.373737373737374,1.3131313131313131,1.1313131313131315,0.6262626262626263,0.9862626262626264
2023-02-06,0.3,0.9090909090909092,1.22,1.3131313131313131,1.36,1.474747474747475,1.4343434343434345,1.4,1.3131313131313131,0.6400000000000001,0.9400000000000002
2023-02-07,0.36,0.9494949494949496,1.1600000000000001,1.36,1.46,1.393939393939394,1.34,1.3800000000000001,1.272727272727273,0.74,1.1
2023-02-08,0.4600000000000001,1.0303030303030303,1.272727272727273,1.4000000000000001,1.4949494949494953,1.4545454545454546,1.48,1.3333333333333335,1.2323232323232325,0.6600000000000001,1.12
2023-02-09,0.32000000000000006,0.92,1.191919191919192,1.26,1.595959595959596,1.38,1.4949494949494953,1.32,1.2323232323232325,0.7000000000000001,1.02
2023-02-10,0.34,1.06,1.3131313131313134,1.38,1.474747474747475,1.38,1.4141414141414144,1.4200000000000002,1.2525252525252526,0.7,1.04
2023-02-13,0.36,1.0101010101010104,1.272727272727273,1.3535353535353536,1.52,1.4949494949494953,1.575757575757576,1.4343434343434347,1.2121212121212122,0.72,1.08
2023-02-14,0.4600000000000001,1.070707070707071,1.3333333333333333,1.3535353535353536,1.56,1.5353535353535355,1.4949494949494948,1.4545454545454546,1.3333333333333333,0.7000000000000001,1.1600000000000001
2023-02-15,0.48484848484848486,1.090909090909091,1.393939393939394,1.3737373737373737,1.595959595959596,1.575757575757576,1.4747474747474747,1.5151515151515151,1.1717171717171717,0.6464646464646466,1.1313131313131315
2023-02-16,0.4444444444444445,1.171717171717172,1.2525252525252526,1.3333333333333335,1.5151515151515151,1.696969696969697,1.4141414141414141,1.4343434343434347,1.393939393939394,0.6868686868686869,1.1313131313131313
2023-02-17,0.4242424242424243,1.0505050505050506,1.272727272727273,1.3131313131313131,1.5151515151515154,1.5353535353535355,1.575757575757576,1.3737373737373737,1.4343434343434347,0.6464646464646465,1.070707070707071
2023-02-20,0.38000000000000006,1.1111111111111112,1.4141414141414144,1.4545454545454546,1.595959595959596,1.5757575757575761,1.4343434343434347,1.474747474747475,1.191919191919192,0.5656565656565657,0.9456565656565659
2023-02-21,0.38000000000000006,0.888888888888889,1.191919191919192,1.474747474747475,1.373737373737374,1.4545454545454546,1.3737373737373737,1.4343434343434345,1.2323232323232323,0.7272727272727273,1.1072727272727274
2023-02-22,0.32000000000000006,0.9494949494949496,1.2200000000000002,1.3131313131313134,1.36,1.5757575757575757,1.3333333333333333,1.2799999999999998,1.2525252525252526,0.5800000000000001,0.9000000000000001
2023-02-23,0.42000000000000004,0.9898989898989901,1.2800000000000002,1.474747474747475,1.2200000000000002,1.3333333333333335,1.474747474747475,1.54,1.2525252525252526,0.78,1.2000000000000002
2023-02-24,0.45999999999999996,0.98989898989899,1.2929292929292933,1.4200000000000002,1.48,1.3737373737373737,1.5,1.292929292929293,1.292929292929293,0.76,1.22
