TradeDate,1,2,3,4,5,6,7,8,9,10,H-L
2023-01-04,1.0,0.9999999999999998,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0000000000000002,2.0
2023-01-05,0.3400000000000001,1.0505050505050506,1.2727272727272727,1.3333333333333335,1.5555555555555556,1.3333333333333333,1.5555555555555558,1.393939393939394,1.2525252525252524,0.6200000000000001,0.9600000000000002
2023-01-06,0.33999999999999997,1.0505050505050506,1.3535353535353536,1.292929292929293,1.4343434343434345,1.474747474747475,1.5151515151515154,1.393939393939394,1.3535353535353536,0.6400000000000001,0.9800000000000001
2023-01-09,0.38000000000000006,1.0101010101010102,1.4600000000000002,1.5151515151515151,1.52,1.4141414141414144,1.5353535353535355,1.6,1.272727272727273,0.7000000000000002,1.0800000000000003
2023-01-10,0.4000000000000001,1.0505050505050506,1.36,1.5757575757575757,1.3800000000000001,1.6161616161616161,1.4949494949494948,1.3800000000000001,1.191919191919192,0.7200000000000001,1.12
2023-01-11,0.3636363636363637,0.9292929292929292,1.3131313131313131,1.3535353535353534,1.5959595959595962,1.4545454545454546,1.5757575757575757,1.4343434343434345,1.212121212121212,0.6262626262626263,0.9898989898989901
2023-01-12,0.44000000000000006,0.9696969696969697,1.3131313131313131,1.42,1.4141414141414144,1.474747474747475,1.42,1.4343434343434345,1.2727272727272727,0.6600000000000001,1.1
2023-01-13,0.4000000000000001,0.9494949494949496,1.3131313131313134,1.2800000000000002,1.5555555555555558,1.3535353535353534,1.6,1.393939393939394,1.393939393939394,0.74,1.1400000000000001
2023-01-16,0.3434343434343435,0.888888888888889,1.3737373737373737,1.5151515151515151,1.3535353535353538,1.3673469387755102,1.494949494949495,1.595959595959596,1.2121212121212124,0.7272727272727273,1.0707070707070707
2023-01-17,0.3800000000000001,1.0303030303030305,1.4545454545454546,1.52,1.5555555555555558,1.4949494949494948,1.56,1.4141414141414144,1.292929292929293,0.72,1.1
2023-01-18,0.32,0.9494949494949496,1.3200000000000003,1.4200000000000002,1.58,1.6363636363636367,1.4200000000000002,1.4200000000000002,1.2525252525252526,0.74,1.06
