TradeDate,1,2,3,4,5,6,7,8,9,10,H-L
2023-01-04,-0.003112682178949979,-0.00042473095154253076,-0.0016205877625122943,-0.00027830212942598774,-0.0022101369973563734,-0.0006623328090568398,0.006395390055503563,0.0035672389052264202,0.005677445232981926,0.013453251997579102,0.01656593417652908
2023-01-05,-0.0019626480114524995,-0.0023906718793065577,-0.0014016686978978957,-0.0016476803447795182,3.2707797244571884e-06,0.0030525365236073565,-0.001006430086075474,0.0012894435911394006,-0.002886647316067665,-0.003019827759473457,-0.0010571797480209573
2023-01-06,-0.0033844019596344877,-0.0005005144790041643,-0.0011755813226112738,-0.002995107006143547,0.002104938193889073,2.404584425738719e-05,-0.00037576886624627855,-0.00517908693916287,-0.006155100436129572,-0.003437453731126119,-5.3051771491631136e-05
2023-01-09,-0.0002784426624435968,-0.0004286839246741116,-4.325205594007844e-05,0.0006458199299000272,0.0029421470529145686,0.0009248603798980961,-0.0017353446679741647,-0.0020019442036854603,-0.0005031953788801108,-0.0028951897739380316,-0.0026167471114944348
2023-01-10,-0.0018124827338437195,-0.0019087006417964777,-0.0018930747857151754,0.002419894596115866,-0.0026107925502669334,-0.0007142481342207568,-0.0003915558325622746,0.0013583089622242652,0.0003883760210859975,-0.002976398393293671,-0.0011639156594499514
2023-01-11,-0.002512799639016154,-0.002165234677149905,0.0004850689894247812,-0.0009093966332095066,-0.000738505254480292,0.0025985346312171016,0.001823045105841509,0.0024673599597351157,0.00244302990758475,0.001617105472114428,0.004129905111130582
2023-01-12,-0.002920143457095402,1.7826160664596836e-05,-0.003455310607770385,0.0011207586795093517,2.226613238695313e-06,0.002129822416763736,-0.001621327956725207,0.0014646667186473854,0.0007620089992352061,0.0008721943032026613,0.003792337760298063
2023-01-13,-0.0012582857867792475,-0.003011055670879742,0.0005938194896588468,0.0035018732706083937,0.00116997157092141,0.0030391342476801912,0.0004761195405646886,0.0035197374597888916,0.00296106530469957,0.005076759114469716,0.006335044901248963
2023-01-16,0.004180444092596837,0.0004525103556823557,0.0015898496476629618,-0.0016630726509028106,-0.0021671351029109494,0.0012792156890754297,0.0017930413852679152,0.0007830621902733331,-0.0018886066458407669,-0.0006890703877830764,-0.004869514480379913
2023-01-17,-0.0014747909154072616,-0.0045729418571220865,-0.0010792936093741755,0.0003762601967473077,-0.0038617036690016867,-0.0008891390197717803,-0.002458507118128909,-0.0011410506613248694,0.001780010201857415,0.0015250558304529252,0.0029998467458601866
2023-01-18,-0.00017469485710276027,-0.000777384506538477,0.0037310492624628927,0.00014392637908137518,-0.00161868314513123,-0.00013258943618266395,-0.0003988540763776587,0.0031759832022244788,0.0015781854508952421,-0.0013063042403293527,-0.0011316093832265924
2023-01-19,0.005078205767957302,0.0022891704398331904,0.0014463022134067875,-0.004625748516795542,-0.004332297504956817,0.0013417200847539279,0.003625895469069001,-0.0008554036313361226,-0.00278118975417891,-0.0039751827303947124,-0.009053388498352015
