factor,period,universe,mode,rank_ic,annu_ic,icir,hl_annu_ret,hl_sharpe,hl_mdd,daily_turnover,implied_annu_fee,net_sharpe,monotonicity,direction
FlowDensity20,2022-01-28_2025-12-31,ALL,raw,0.0178305981963507,0.28192651171879207,2.073504690019563,0.2337804511819914,1.5150216978697786,-0.1903168809593093,0.5147826158378662,0.0965217404695999,-0.1777149275632794,,1
FlowDensity20,2022-01-28_2025-12-31,ALL,size,0.0271405221361811,0.4291293341827544,4.410703526191982,0.3152348278690386,2.9473846028392803,-0.102933789954746,0.4744055095846664,0.0889510330471249,1.5950837383692325,,1
FlowDensity20,2022-01-28_2025-12-31,ALL,industry,0.0151558276284349,0.23963467565381197,2.692455961306059,0.2233584049628435,1.9043273867209127,-0.1293389603750691,0.4801512752903324,0.0900283641169373,0.0840754914383824,,1
FlowDensity20,2022-01-28_2025-12-31,ALL,size_industry,0.0235604095203221,0.3725227834526649,4.84946598574053,0.2923475484740775,3.3807064279551784,-0.0951162439305811,0.4633406923259706,0.0868763798111194,1.8497363858603328,,1
FlowDensity20,2022-01-28_2025-12-31,ALL,execution_best,0.0235604095203221,0.3725227834526649,4.846912963196787,0.2769543105077422,3.714540390954715,-0.0981884846952034,0.1645042972293555,0.0308445557305041,2.8805665324758407,,1
